"country","iso3c","year","status","lastupdated","population","gdp_per_capita_ppp","life_expectancy","youth_unemployment","internet_use","region","capital","longitude","latitude","income","lending"
"Brazil","BRA",2000,NA,"2026-07-13",174018282,14005.3471874231,69.584,20.327,2.87068515854108,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2001,NA,"2026-07-13",176301203,14016.1313772236,69.98,20.019,4.52849486902851,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2002,NA,"2026-07-13",178503484,14265.9048770292,70.396,20.603,9.14942508560748,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2003,NA,"2026-07-13",180622688,14259.3664089322,70.884,21.382,13.2075861035303,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2004,NA,"2026-07-13",182675143,14911.2609608592,71.361,20.034,19.073672274442,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2005,NA,"2026-07-13",184688101,15221.0138281541,71.832,21.399,21.022747248827,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2006,NA,"2026-07-13",186653106,15657.4795716983,72.296,19.883,28.17840004,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2007,NA,"2026-07-13",188552320,16440.583740032,72.73,18.795,30.87999916,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2008,NA,"2026-07-13",190367302,17113.3679822643,73.111,17.556,33.83,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2009,NA,"2026-07-13",192079951,16939.4407810328,73.457,19.774,39.22,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2010,NA,"2026-07-13",193701929,18062.1581103659,73.779,18.239,40.65,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2011,NA,"2026-07-13",195284734,18627.8104529397,74.047,16.928,45.69,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2012,NA,"2026-07-13",196876111,18832.2195527075,74.335,15.854,48.56,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2013,NA,"2026-07-13",198478299,19241.5059815726,74.609,15.7,51.04,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2014,NA,"2026-07-13",200085127,19183.172744636,74.823,15.496,54.5510018796392,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2015,NA,"2026-07-13",201675532,18357.0690617991,75.106,19.493,58.3279517340924,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2016,NA,"2026-07-13",203218114,17620.9272434136,75.081,26.596,60.8725400681261,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2017,NA,"2026-07-13",204703445,17724.4799577784,75.383,28.593,67.4712845236305,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2018,NA,"2026-07-13",206107261,17917.7492123359,75.633,27.958,70.4342825404361,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2019,NA,"2026-07-13",207455459,18018.6209151518,75.809,27.098,73.9124399133589,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"Brazil","BRA",2020,NA,"2026-07-13",208660842,17327.5157249466,74.506,30.267,81.34269353,"Latin America & Caribbean","Brasilia",-47.9292,-15.7801,"Upper middle income","IBRD"
"China","CHN",2000,NA,"2026-07-13",1262645000,4065.86707804429,72.288,6.84,1.77591320677415,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2001,NA,"2026-07-13",1271850000,4372.43560608339,72.675,7.994,2.63965021485872,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2002,NA,"2026-07-13",1280400000,4744.38182475307,73.034,8.919,4.59570433077551,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2003,NA,"2026-07-13",1288400000,5191.78118308167,73.385,9.624,6.2,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2004,NA,"2026-07-13",1296075000,5684.3881718733,73.727,9.433,7.3,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2005,NA,"2026-07-13",1303720000,6298.29929808598,74.085,9.495,8.52325700269541,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2006,NA,"2026-07-13",1311020000,7057.11131595304,74.404,9.331,10.5231526193851,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2007,NA,"2026-07-13",1317885000,8013.78375739131,74.789,9.224,16,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2008,NA,"2026-07-13",1324655000,8743.7020031299,74.833,9.803,22.6,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2009,NA,"2026-07-13",1331260000,9518.68128351945,75.317,10.15,28.9,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2010,NA,"2026-07-13",1337705000,10476.1525652407,75.668,9.823,34.3,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2011,NA,"2026-07-13",1345035000,11404.9179835542,75.889,9.976,38.3,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2012,NA,"2026-07-13",1354190000,12217.9343813101,76.2,10.154,42.30009842,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2013,NA,"2026-07-13",1363240000,13080.8787864744,76.452,10.316,45.79999924,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2014,NA,"2026-07-13",1371860000,13968.5187785922,76.714,10.507,47.90000153,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2015,NA,"2026-07-13",1379860000,14857.1088234405,76.975,10.68,50.29999924,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2016,NA,"2026-07-13",1387790000,15772.8372607502,77.214,10.574,53.2,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2017,NA,"2026-07-13",1396215000,16758.0463976858,77.235,10.431,54.3,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2018,NA,"2026-07-13",1402760000,17807.0490552244,77.709,9.674,65.35839844,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2019,NA,"2026-07-13",1407745000,18820.5871645645,77.94,10.681,64.080881297515,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"China","CHN",2020,NA,"2026-07-13",1411100000,19215.1012491012,78.019,12.65,70.05275998,"East Asia & Pacific","Beijing",116.286,40.0495,"Upper middle income","IBRD"
"Egypt, Arab Rep.","EGY",2000,NA,"2026-07-13",73083284,9981.62775081593,67.332,24.998,0.641265037504813,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2001,NA,"2026-07-13",74652029,10117.3331821542,67.612,27.632,0.838945611477604,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2002,NA,"2026-07-13",76239137,10143.5063456555,67.846,26.4,2.71999971465421,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2003,NA,"2026-07-13",77853548,10250.376550149,68.045,29.399,4.03788510706701,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2004,NA,"2026-07-13",79477443,10451.8217511529,68.211,28.348,11.92,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2005,NA,"2026-07-13",81101004,10700.6090372525,68.355,31.222,12.75,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2006,NA,"2026-07-13",82700403,11211.8320228671,68.493,30.516,13.66,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2007,NA,"2026-07-13",84276225,11782.0060717026,68.627,25.076,16.03,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2008,NA,"2026-07-13",85864789,12391.5847624938,68.761,25.536,18.01,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2009,NA,"2026-07-13",87501636,12728.0814587564,68.915,25.219,20,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2010,NA,"2026-07-13",89196072,13128.9878334831,69.078,24.583,21.6,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2011,NA,"2026-07-13",91093059,13082.4263680239,69.232,29.426,25.6,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2012,NA,"2026-07-13",93161001,13076.8052394876,69.464,34.439,26.4,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2013,NA,"2026-07-13",95333553,13058.0748238237,69.632,34.12,29.4,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2014,NA,"2026-07-13",97528654,13136.3656298099,69.911,32.198,33.8946039115275,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2015,NA,"2026-07-13",99597342,13425.9119599492,70.135,34.16,37.8193834276939,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2016,NA,"2026-07-13",101644589,13727.3201600816,70.437,33.655,41.2480670885772,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2017,NA,"2026-07-13",103696057,14018.3605934411,70.709,32.644,44.9502042452857,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2018,NA,"2026-07-13",105682094,14488.2094340261,70.974,26.252,46.92433676792,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2019,NA,"2026-07-13",107553158,15026.568243683,71.213,20.631,57.2828663990195,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"Egypt, Arab Rep.","EGY",2020,NA,"2026-07-13",109315124,15309.2359881835,69.79,18.463,71.91420096,"Middle East, North Africa, Afghanistan & Pakistan","Cairo",31.2461,30.0982,"Lower middle income","IBRD"
"France","FRA",2000,NA,"2026-07-13",60918661,45922.4789363701,79.0560975609756,20.484,14.3079239430677,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2001,NA,"2026-07-13",61364377,46454.8706927365,79.1585365853659,17.91,26.3259035521688,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2002,NA,"2026-07-13",61812142,46610.7820717214,79.2609756097561,18.846,30.18,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2003,NA,"2026-07-13",62249855,46730.975806379,79.1146341463415,17.178,36.14,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2004,NA,"2026-07-13",62707588,47720.4413351103,80.1634146341463,19.667,39.15,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2005,NA,"2026-07-13",63180854,48257.4650937971,80.1634146341463,21.225,42.87,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2006,NA,"2026-07-13",63622342,49223.247197008,80.8121951219512,22.447,46.87,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2007,NA,"2026-07-13",64016890,50157.7837477634,81.1121951219512,19.644,66.09,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2008,NA,"2026-07-13",64375116,50068.2969141379,81.2146341463415,19.214,70.68,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2009,NA,"2026-07-13",64706436,48404.9657826363,81.4146341463415,24.006,71.58,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2010,NA,"2026-07-13",65026211,49130.422942344,81.6634146341463,23.592,77.28,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2011,NA,"2026-07-13",65340830,50085.6829779109,82.1146341463415,23.018,77.8199989926706,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2012,NA,"2026-07-13",65657659,49935.6269081617,81.9682926829268,24.949,81.44,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2013,NA,"2026-07-13",65997932,50066.5304324783,82.219512195122,24.363,81.9198,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2014,NA,"2026-07-13",66312067,50326.567863089,82.719512195122,24.828,83.7510996681821,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2015,NA,"2026-07-13",66548272,50682.8953586333,82.3219512195122,25.262,78.0060377071902,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2016,NA,"2026-07-13",66724104,50984.075297832,82.5731707317073,24.938,79.2698113207547,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2017,NA,"2026-07-13",66918020,51895.5662985838,82.5756097560976,22.572,80.5024597243607,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2018,NA,"2026-07-13",67158348,52560.9536243841,82.6756097560976,20.953,82.0431867788484,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2019,NA,"2026-07-13",67382061,53448.5548849943,82.8268292682927,19.929,83.3397440866883,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"France","FRA",2020,NA,"2026-07-13",67601110,49311.333409639,82.1756097560976,20.398,84.70639801,"Europe & Central Asia","Paris",2.35097,48.8566,"High income","Not classified"
"Germany","DEU",2000,NA,"2026-07-13",82211508,49955.6461286496,77.9268292682927,8.545,30.2163466048889,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2001,NA,"2026-07-13",82349925,50687.6500447924,78.3292682926829,7.787,31.650939416316,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2002,NA,"2026-07-13",82488495,50486.998248551,78.2292682926829,9.285,48.82,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2003,NA,"2026-07-13",82534176,50191.7219389611,78.3804878048781,11.024,55.9,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2004,NA,"2026-07-13",82516260,50786.0176463275,78.6804878048781,12.984,64.73,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2005,NA,"2026-07-13",82469422,51264.8193748941,78.9317073170732,15.463,68.71,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2006,NA,"2026-07-13",82376451,53307.1623767517,79.1317073170732,13.402,72.16,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2007,NA,"2026-07-13",82266372,54920.6589299724,79.5341463414634,11.824,75.16,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2008,NA,"2026-07-13",82110097,55513.7558858315,79.7365853658537,10.929,78,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2009,NA,"2026-07-13",81902307,52568.797424995,79.8365853658537,11.309,79,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2010,NA,"2026-07-13",81776930,54826.255453315,79.9878048780488,10.416,82,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2011,NA,"2026-07-13",80274983,57950.9589729677,80.4365853658537,8.927,81.26999953602,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2012,NA,"2026-07-13",80425823,58110.3768512245,80.5390243902439,8.119,82.3499984738392,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2013,NA,"2026-07-13",80645605,58182.0766176953,80.490243902439,7.825,84.17,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2014,NA,"2026-07-13",80982500,59203.2340879963,81.090243902439,7.612,86.1937006578756,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2015,NA,"2026-07-13",81686611,59668.9890355282,80.6414634146341,7.328,87.5897993525767,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2016,NA,"2026-07-13",82348669,60504.5857417161,80.990243902439,7.079,84.1652066441212,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2017,NA,"2026-07-13",82657002,61965.4342904965,80.9926829268293,6.77,84.3941537010844,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2018,NA,"2026-07-13",82905782,62481.1183971045,80.8926829268293,6.22,87.037112092841,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2019,NA,"2026-07-13",83092962,62949.8932511855,81.2926829268293,5.859,88.1345169091916,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Germany","DEU",2020,NA,"2026-07-13",83160871,60299.5767710809,81.0414634146342,7.862,89.81294133,"Europe & Central Asia","Berlin",13.4115,52.5235,"High income","Not classified"
"Ghana","GHA",2000,NA,"2026-07-13",19637087,3327.35199291767,58.139,16.422,0.153615297625799,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2001,NA,"2026-07-13",20167069,3369.50702508212,58.403,15.376,0.200008060324831,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2002,NA,"2026-07-13",20729388,3425.61820934278,58.709,14.261,0.830284033818738,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2003,NA,"2026-07-13",21296705,3507.75105744843,59.014,13.052,1.19305791098328,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2004,NA,"2026-07-13",21868298,3607.36522285021,59.316,11.854,1.71679770389504,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2005,NA,"2026-07-13",22449438,3721.30785741996,59.638,10.671,1.83119746104616,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2006,NA,"2026-07-13",23040702,3857.86154847605,59.975,9.494,2.72317597313987,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2007,NA,"2026-07-13",23642279,3923.12567803728,60.282,9.996,3.85,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2008,NA,"2026-07-13",24249946,4174.78124103364,60.578,10.264,4.27,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2009,NA,"2026-07-13",24862664,4269.16005861557,60.928,10.811,5.44,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2010,NA,"2026-07-13",25474995,4495.68916584106,61.297,11.059,7.8,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2011,NA,"2026-07-13",26095088,5005.36732498187,61.617,8.808,9,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2012,NA,"2026-07-13",26734268,5339.71321903045,61.995,6.664,10.6,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2013,NA,"2026-07-13",27386193,5593.77481886917,62.397,4.718,15,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2014,NA,"2026-07-13",28041592,5619.07233511591,62.832,9.307,19,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2015,NA,"2026-07-13",28696068,5607.36635657413,63.175,14.238,23,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2016,NA,"2026-07-13",29356742,5666.07795334591,63.522,10.616,28,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2017,NA,"2026-07-13",30008354,5993.63085211077,63.829,6.375,37.88420105,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2018,NA,"2026-07-13",30637585,6234.51208201488,64.138,6.107,43,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2019,NA,"2026-07-13",31258945,6508.24652305901,64.455,5.875,22.0732,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"Ghana","GHA",2020,NA,"2026-07-13",31887809,6412.68541762469,64.309,6.319,62.51760101,"Sub-Saharan Africa","Accra",-0.20795,5.57045,"Lower middle income","IDA"
"India","IND",2000,NA,"2026-07-13",1057922733,3010.42156148397,62.749,20.198,0.527532449930946,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2001,NA,"2026-07-13",1077898575,3097.16224022342,63.158,20.422,0.660146377009928,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2002,NA,"2026-07-13",1097600380,3157.26903770593,63.649,20.761,1.53787558175083,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2003,NA,"2026-07-13",1116803006,3346.8882902915,64.086,20.855,1.68648997063625,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2004,NA,"2026-07-13",1135991513,3551.04731213773,64.484,20.988,1.97613649190559,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2005,NA,"2026-07-13",1154676322,3770.39653173829,64.939,21.117,2.388099909,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2006,NA,"2026-07-13",1172878890,4011.08647585805,65.373,21.472,2.80549986534254,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2007,NA,"2026-07-13",1190676021,4253.82139046739,65.803,21.863,3.95,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2008,NA,"2026-07-13",1207930964,4322.48378983546,66.247,22.417,4.38,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2009,NA,"2026-07-13",1225524753,4595.37990753812,66.7,22.862,5.12,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2010,NA,"2026-07-13",1243481564,4913.87639723705,67.162,23.299,7.5,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2011,NA,"2026-07-13",1261224954,5098.67458775444,67.623,23.641,10.07,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2012,NA,"2026-07-13",1278674502,5303.50197767655,68.076,24.135,11.10000038,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2013,NA,"2026-07-13",1295829511,5567.49439418718,68.499,24.473,12.30000019,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2014,NA,"2026-07-13",1312277191,5905.10618204633,68.932,24.709,13.5,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2015,NA,"2026-07-13",1328024498,6301.67346968236,69.326,24.959,14.89999962,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2016,NA,"2026-07-13",1343944296,6741.14883185347,69.709,25.23,16.5,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2017,NA,"2026-07-13",1359657400,7116.03659185396,70.068,25.591,18.20000076,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2018,NA,"2026-07-13",1374659064,7492.62576755145,70.415,26.003,20.0813000379384,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2019,NA,"2026-07-13",1389030312,7702.17634811957,70.746,22.947,29.52350044,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"India","IND",2020,NA,"2026-07-13",1402617695,7186.86447099679,70.156,24.666,43.40544313,"South Asia","New Delhi",77.225,28.6353,"Lower middle income","IBRD"
"Jordan","JOR",2000,NA,"2026-07-13",5386945,8781.60904744228,71.926,31.651,2.62327542156362,"Middle East, North Africa, Afghanistan & Pakistan","Amman",35.9263,31.9497,"Lower middle income","IBRD"
"Jordan","JOR",2001,NA,"2026-07-13",5498894,9056.19447281902,72.141,33.899,4.70571958094159,"Middle East, North Africa, Afghanistan & Pakistan","Amman",35.9263,31.9497,"Lower middle income","IBRD"
"Jordan","JOR",2002,NA,"2026-07-13",5616066,9380.11324124271,72.359,35.349,6.02553241191204,"Middle East, North Africa, Afghanistan & Pakistan","Amman",35.9263,31.9497,"Lower middle income","IBRD"
"Jordan","JOR",2003,NA,"2026-07-13",5741828,9556.48163712053,72.585,33.288,8.46600501623938,"Middle East, North Africa, Afghanistan & Pakistan","Amman",35.9263,31.9497,"Lower middle income","IBRD"
"Jordan","JOR",2004,NA,"2026-07-13",5882061,10127.8527547101,72.788,34.093,11.6587413706379,"Middle East, North Africa, Afghanistan & Pakistan","Amman",35.9263,31.9497,"Lower middle income","IBRD"
